station,event1,event2,Δτl,Δτc,Δτr,Δτr2,Δτl2,ccl,ccc,ccr,Δτ,Δτp,cs,x1,x2,Δτ2,n1,n2
IU.WAKE.00.BHZ,2012-11-21T17:42:36.97,2013-11-25T15:43:02.38,"[-1.6855831345218595, -1.6470373221495813]","[-1.2961037435904443, -1.3134210371048038]","[-0.9044447658864939, -0.9637158337233094]","[-0.5033570233012983, -0.6116461564919394]","[-2.0685565399565604, -1.978187842801167]","[0.6699369418757377, 0.5468725546420298]","[0.797271308576619, 0.5141866689378256]","[0.5560281824617128, 0.40584196285356344]",-1.2961037435904443,-1.163570609944189,2,-0.1325331336462554,0.01731729351435951,-1.3134210371048038,-0.06872481565543476,0.0
IU.WAKE.00.BHZ,2012-11-22T23:26:47.56,2012-11-23T12:16:47.5,"[-0.7946051419972796, -0.6892447955149711]","[-0.3949918878679152, -0.37832609282221114]","[-0.0013073858003167828, -0.05626592642164559]","[0.37331704477261585, 0.2752042954737162]","[-1.186647055433973, -0.9895994083940671]","[0.5436630577750526, 0.45673875413807624]","[0.7069476586739306, 0.5328573451681924]","[0.5488935723301005, 0.4342291429137198]",-0.3949918878679152,-0.419775989282694,2,0.02478410141477877,-0.01666579504570409,-0.37832609282221114,0.019053065965632554,0.0
IU.WAKE.00.BHZ,2012-11-24T08:59:47.62,2018-01-05T15:54:13.56,"[0.2512822050857089, 0.31316135833457354]","[0.6403341495615926, 0.6271464768207726]","[1.0314480226869711, 0.9416958687946839]","[1.4146408074988148, 1.2448308585913126]","[-0.12730582508772162, 0.005434399044918961]","[0.6354748721657036, 0.6547061089575299]","[0.7909757409515079, 0.7012230831386717]","[0.6791006119276273, 0.5103159211490452]",0.6403341495615926,0.6335177404243157,2,0.00681640913727688,0.01318767274082,0.6271464768207726,0.0033332943022236217,-0.0032843033829733637
IU.WAKE.00.BHZ,2012-12-03T04:14:06.64,2013-12-03T19:55:50.02,"[0.2958706299455857, 0.34617909418624665]","[0.7184036319535799, 0.670749328335403]","[1.1620750948713838, 1.0336592596224468]","[1.6773249091225186, 1.7033468417657767]","[-0.148144120659078, 0.028563692523296862]","[0.7414168309262401, 0.4384473878681261]","[0.744826736640899, 0.363168248535375]","[0.38240466201339873, 0.24588603242053625]",0.7184036319535799,1.0650364455306607,2,-0.34663281357708076,0.04765430361817691,0.670749328335403,-0.0167655959058558,-0.000698254221780048
IU.WAKE.00.BHZ,2012-12-03T04:14:06.64,2015-02-05T20:28:42.76,"[-0.4875829871311597, -0.34540253247030317]","[-0.04430900794461646, -0.04775331268334686]","[0.39562837198092504, 0.24914548672915082]","[0.8455607669817673, 0.8270124545192721]","[-0.9495371563307663, -1.165017736782325]","[0.6853067024008955, 0.24362109101994758]","[0.7660091074605836, 0.3362927494845119]","[0.6446226601110898, 0.29697830296713557]",-0.04430900794461646,0.29643879376160176,2,-0.3407478017062182,0.0034443047387303985,-0.04775331268334686,-0.025692109781314313,-0.0076432861019897005
IU.WAKE.00.BHZ,2012-12-03T04:14:06.64,2016-12-08T04:25:10.3,"[0.7650590979360449, 0.8825742797808285]","[1.1962067690816127, 1.212242355765407]","[1.6248035087711925, 1.539294910902385]","[2.0923245440230542, 1.8718838140828409]","[0.29424974768744105, 0.22493518494811912]","[0.5974407413592264, 0.32244891951950033]","[0.8012678220181442, 0.3849751571020148]","[0.675274705387934, 0.3584662940094163]",1.6248035087711925,1.9887500873272121,3,-0.7925433182455994,-0.016035586683794234,1.539294910902385,0.005525157445037898,0.0017643567227219048
IU.WAKE.00.BHZ,2012-12-03T04:14:06.64,2018-02-02T10:44:48.31,"[1.3524048468222385, 1.520169137283293]","[1.8069506773225523, 1.8364991955164094]","[2.2407182235994343, 2.14630076881665]","[2.683558656649514, 2.439900133693805]","[0.8804892993232839, 0.8952177061614648]","[0.5701768198378051, 0.3637075431394543]","[0.7632864270664294, 0.41370171397175315]","[0.7157240780559269, 0.3607985942120699]",1.8069506773225523,1.8485384867903591,2,-0.041587809467806824,-0.029548518193857065,1.8364991955164094,0.009804920760039915,0.0017392316620672421
IU.WAKE.00.BHZ,2012-12-03T04:14:06.64,2018-08-16T10:44:09.3,"[-0.3216304408277759, -0.16258100622537872]","[0.13007651919839874, 0.1410726013211126]","[0.5705923769569845, 0.43257504713157147]","[1.0306151144264442, 0.9405359768022664]","[-0.784213444520112, -0.8173442955963593]","[0.669667769276526, 0.278086624304789]","[0.7904039441974646, 0.34473444303416506]","[0.6825105584329737, 0.20565122441120992]",0.13007651919839874,0.365431857952087,2,-0.23535533875368825,-0.010996082122713857,0.1410726013211126,0.1415641596527376,0.001012974452611476
IU.WAKE.00.BHZ,2012-12-03T04:14:06.64,2020-05-28T17:46:07.96,"[2.4242920639441228, 2.4956330212421074]","[2.850872425364789, 2.8189439940885612]","[3.2813659996038056, 3.1361677891539204]","[3.7450697903123937, 3.448914384424611]","[1.9742780813462864, 2.1676802294772486]","[0.7778107588856576, 0.5169061535438609]","[0.813548597190691, 0.5697433053971042]","[0.5406851714381116, 0.4188044192634516]",2.850872425364789,3.131021093616537,2,-0.2801486682517478,0.0319284312762278,2.8189439940885612,0.14918423197804564,0.009875317029108377
IU.WAKE.00.BHZ,2012-12-10T01:15:39.87,2017-08-07T22:35:14.81,"[-0.7506751752633348, -0.6602537974958635]","[-0.3501601141683294, -0.3479824433483084]","[0.06689968493886361, -0.02055557677153886]","[0.5253747089385964, 0.6319357785893502]","[-1.1354311780778863, -0.9798016559609538]","[0.3855229333894858, 0.2974375178055223]","[0.6166264496349955, 0.3543641959813575]","[0.5333465719583925, 0.2945505628272981]",-0.3501601141683294,-0.20337093405079637,2,-0.146789180117533,-0.0021776708200209605,-0.3479824433483084,-0.001384044011829566,-1.1102230246251565e-16
IU.WAKE.00.BHZ,2012-12-20T15:31:14.79,2014-07-30T14:57:06.66,"[0.39134901162757657, 0.4374144489974598]","[0.7787864753603745, 0.7653641481519605]","[1.1582836649538768, 1.091772862346611]","[1.5274955384635787, 1.4098606927033832]","[0.007144728438319162, 0.12226043142823417]","[0.8117918842634163, 0.5707728707426105]","[0.839896806517122, 0.5805396135548928]","[0.5464681564597033, 0.553510357854378]",0.39134901162757657,0.06202156077565957,1,0.7167649145847149,0.013422327208413964,0.4374144489974598,4.361907504929485e-5,0.0024088212471684023
IU.WAKE.00.BHZ,2012-12-20T15:31:14.79,2018-09-27T19:32:24.08,"[-0.6200114811124818, -0.5077206308961806]","[-0.22639200343307053, -0.18484464894345695]","[0.15644174021708201, 0.13555693784667006]","[0.5302849437846578, 0.4477336488885011]","[-1.0406382034690398, -0.8168667566228355]","[0.3459359613308931, 0.43449354614100894]","[0.6449007353909441, 0.46138469280476285]","[0.6190128504571331, 0.5157569933905592]",0.15644174021708201,0.6608962346291023,3,-0.8872882380621728,-0.04154735448961358,0.13555693784667006,0.006624820154358391,-0.0017182648859488947
IU.WAKE.00.BHZ,2012-12-22T06:32:48.66,2021-04-23T00:49:51.76,"[3.223874108368779, 3.330020822065896]","[3.6253085023116305, 3.6372313882219145]","[4.027467467982932, 3.9394214880014973]","[4.445505229712362, 4.389565366681513]","[2.6571091864045338, 2.5982944234169936]","[0.5180776622540265, 0.28578632345045957]","[0.7755899216287971, 0.5794290999567626]","[0.618282529712914, 0.4611628341552124]",3.6253085023116305,3.584362293648353,2,0.040946208663277694,-0.011922885910284009,3.6372313882219145,0.017540432407880946,0.0
IU.WAKE.00.BHZ,2013-01-10T12:48:20.2,2014-02-07T17:18:33.51,"[-0.996325698147073, -0.9152757084903868]","[-0.6177386224576515, -0.5826207105216943]","[-0.23991534849204055, -0.25741932646664967]","[0.13574568280978888, 0.06994932743041285]","[-1.3773211015360407, -1.2555218137629716]","[0.5347396617016847, 0.33559232093212404]","[0.6633221548144401, 0.5045471028584921]","[0.6216872794276769, 0.6017191731256858]",-0.23991534849204055,-0.4883707324462283,3,-0.12936789001142324,-0.03511791193595726,-0.25741932646664967,0.015552014040563555,0.0
IU.WAKE.00.BHZ,2013-01-30T04:07:25.45,2016-06-29T05:01:36.37,"[1.0308845815503727, 1.1669364069429122]","[1.457768491337831, 1.4677951421791384]","[1.8867890815462707, 1.7652266200119822]","[2.3402606801816614, 2.060887865428383]","[0.5109197323912544, 0.25531527998266657]","[0.5422726258905491, 0.5556348331892519]","[0.893395872700229, 0.7272736005703672]","[0.7488045010107235, 0.6648413576474438]",1.457768491337831,1.344143275368609,2,0.11362521596922215,-0.010026650841307383,1.4677951421791384,-0.0009930429666515916,0.0017573164992963353
IU.WAKE.00.BHZ,2013-02-05T13:31:03.18,2013-02-05T13:34:24.77,"[-0.0285935627968743, 0.04881833002671008]","[0.38116283679774604, 0.364838231402496]","[0.7899295324872904, 0.6771364929826819]","[1.2006623189879648, 0.9696262780790403]","[-0.44129921912661674, -0.25517801513136046]","[0.7141552374874927, 0.28253550573039576]","[0.7512158121646019, 0.34042086980602265]","[0.4944237677702023, 0.26543469458167956]",0.38116283679774604,0.3576126506059049,2,0.023550186191841127,0.016324605395250047,0.364838231402496,0.023876634280928843,0.0
IU.WAKE.00.BHZ,2013-02-05T13:31:03.18,2018-11-08T21:51:39.18,"[-0.024019818328182386, 0.028307956270248767]","[0.37801146350367115, 0.34642165678201486]","[0.7822868332501474, 0.667274990224518]","[1.195501037378791, 1.009342747091707]","[-0.42749218859694177, -0.28749190575805095]","[0.7401347718159861, 0.5859932497106014]","[0.7442394106489727, 0.6190919990204304]","[0.48913099687805633, 0.4066510502134503]",0.37801146350367115,0.5093237163086717,2,-0.13131225280500053,0.03158980672165629,0.34642165678201486,0.09549983032340775,0.0
IU.WAKE.00.BHZ,2013-02-12T03:20:14.32,2021-07-30T08:17:49.32,"[-4.156063913938533, -4.066710417006275]","[-3.772665745615932, -3.7640946866040705]","[-3.390312487802049, -3.4525484326649885]","[-3.0269665498725495, -3.081019039424885]","[-4.522703452585117, -4.5109902683433]","[0.47363657806571674, 0.2202723098931072]","[0.6123851199760851, 0.3530958401601195]","[0.49359370846546236, 0.24255472315923943]",-3.0269665498725495,-2.003730901996264,4,-1.7689348436196681,-0.008571059011861504,-3.081019039424885,-0.03938812307229833,-0.011363254797982059
IU.WAKE.00.BHZ,2013-02-21T15:34:09.22,2019-11-16T09:16:58.08,"[-1.585503923980947, -1.5058107484312477]","[-1.1767363827510733, -1.1811994595068438]","[-0.7599487328899829, -0.8429606213327135]","[-0.3421870738029526, -0.5263504279690162]","[-1.9709288254699924, -1.8282112792977814]","[0.4495516758293679, 0.3222358502354551]","[0.6597346883133557, 0.33826579011357616]","[0.5488639984610852, 0.2876914976675124]",-0.7599487328899829,-0.3579524364331734,3,-0.8187839463178999,0.004463076755770512,-0.8429606213327135,0.12158166351146571,0.0
IU.WAKE.00.BHZ,2013-03-07T09:17:57.44,2013-10-09T07:44:12.75,"[-2.6661961459196513, -2.450216208329875]","[-2.2302475205292622, -2.171057243885752]","[-1.8022187061697363, -1.8843556185526849]","[-1.3448391994353495, -1.5974910296121676]","[-3.1470262324178857, -3.2512999077655524]","[0.5323839310206206, 0.36661787368571175]","[0.759563872384382, 0.5214866569157778]","[0.6832793233871322, 0.4577961651656001]",-1.8022187061697363,-1.4240359171460502,3,-0.8062116033832121,-0.0591902766435104,-1.8843556185526849,0.02202721255480844,-0.0002877123531557224
IU.WAKE.00.BHZ,2013-03-07T09:17:57.44,2013-12-03T19:55:50.02,"[-1.7247187801557982, -1.646269624268515]","[-1.3064742142137777, -1.358261413309974]","[-0.8771005037641877, -1.0732849419227928]","[-0.3883104591952443, -0.30130412615891244]","[-2.1615401096651237, -1.927737477447608]","[0.6364482193628167, 0.514047514091022]","[0.7307153620269757, 0.45680698006641113]","[0.4724896901646642, 0.17882539851246834]",-0.8771005037641877,-0.2077485079502912,3,-1.0987257062634865,0.051787199096196224,-1.0732849419227928,-0.025513719721625194,0.0018394519382038954
IU.WAKE.00.BHZ,2013-03-07T09:17:57.44,2015-08-25T05:57:43.12,"[-1.15314761253455, -0.941072121305954]","[-0.7035367726549946, -0.6540594287650283]","[-0.28062617256825734, -0.3613676306628554]","[0.15100294739823183, -0.06779562722346251]","[-1.6320473582812973, -1.727747579995445]","[0.39337293524753386, 0.4774665082982386]","[0.6404628358325345, 0.570892006605376]","[0.665013554884644, 0.3996300847763852]",-0.28062617256825734,0.19373819538127096,3,-0.8972749680362655,-0.049477343889966274,-0.3613676306628554,-0.0013513887004111824,-0.005780441350788534
IU.WAKE.00.BHZ,2013-03-07T09:17:57.44,2016-06-13T18:17:25.85,"[-1.788472167648199, -1.66323227915976]","[-1.3435615545253428, -1.382380766054272]","[-0.9001107035923985, -1.1035339065300176]","[-0.43686887534433955, -0.5581365886221538]","[-2.258233633817457, -2.44431639861985]","[0.5456116203663653, 0.41406138726481884]","[0.6166146653958801, 0.39978642022593636]","[0.5036526963415426, 0.2869254067090186]",-1.3435615545253428,-1.1061849668228996,2,-0.2373765877024432,0.0388192115289292,-1.382380766054272,-0.004910828082177909,0.013517430638038341
IU.WAKE.00.BHZ,2013-03-07T09:17:57.44,2018-02-02T10:44:48.31,"[-0.21060432796536027, -0.1397956570584905]","[0.21801898440986198, 0.14454231362275746]","[0.6465242532658189, 0.42806423060553983]","[1.0743917225251496, 1.1401871547946885]","[-0.6536005382832004, -0.42383499445362344]","[0.6301293053184717, 0.5005938610042153]","[0.6606479266039006, 0.4820935677841483]","[0.5140881526450012, 0.3142548789925883]",0.21801898440986198,0.5757535333094073,2,-0.35773454889954526,0.07347667078710451,0.14454231362275746,0.007629239749347677,0.010849380627128452
IU.WAKE.00.BHZ,2013-03-07T09:17:57.44,2020-05-28T17:46:07.96,"[0.401334120950415, 0.5217221383249036]","[0.8217733644523662, 0.8306972153309556]","[1.2367833701559605, 1.146338572049065]","[1.6632792672629542, 1.4845954652436266]","[-0.04784376433980131, 0.20904318013218307]","[0.6099668432985227, 0.42066235817844194]","[0.7917743022179701, 0.5373241308993871]","[0.6671295772874152, 0.4152839586955558]",1.2367833701559605,1.858236140135585,3,-1.0364627756832188,-0.00892385087858949,1.146338572049065,0.1218511886712148,-0.006171896301968349
IU.WAKE.00.BHZ,2013-03-07T09:17:57.44,2021-02-03T06:47:02.8,"[-3.1128922016541023, -3.0129548535190582]","[-2.6890716453979215, -2.732961980931022]","[-2.2473631891608687, -2.4567860715821164]","[-1.776866441207306, -1.6812521188468403]","[-3.554741607219172, -3.5473621638673802]","[0.6177554561158177, 0.4449361298322575]","[0.6461237223167865, 0.501739055241502]","[0.458370020708297, 0.40681899885453926]",-2.2473631891608687,-1.1954854653183937,3,-1.4935861800795278,0.04389033553310062,-2.4567860715821164,0.06805594485928523,0.007865548326529304
IU.WAKE.00.BHZ,2013-03-30T04:22:32.89,2015-05-01T06:34:41.45,"[-0.7038736003989635, -0.6560422538972208]","[-0.2910951679387819, -0.3372078268507853]","[0.13037028887285063, -0.02055537503610038]","[0.7296843856106126, 0.9036432104428174]","[-1.1356424547651247, -0.9765878753670261]","[0.7407892895523069, 0.5618132803906806]","[0.7703572994876506, 0.5678720276900978]","[0.3808149523136335, 0.46525373333553216]",-0.2910951679387819,0.27814545915420663,2,-0.5692406270929885,0.046112658912003446,-0.3372078268507853,0.024465868402938018,0.006199552932034225
IU.WAKE.00.BHZ,2013-03-30T04:22:32.89,2015-10-22T00:51:50.79,"[-0.20811314226728658, -0.1270102842154864]","[0.20082283732467376, 0.18229017836961367]","[0.6035472990217808, 0.5230134091803276]","[1.0289586713118322, 0.8604399646106538]","[-0.6343029400726061, -0.42223217213413494]","[0.7067113868709217, 0.5450524262598231]","[0.7867961975691772, 0.4691369827928049]","[0.47115563930507987, 0.3325570639633759]",0.20082283732467376,0.8219836469438012,2,-0.6211608096191275,0.018532658955060094,0.18229017836961367,0.04600000835031476,0.0009813327750963774
IU.WAKE.00.BHZ,2013-03-30T04:22:32.89,2017-07-16T10:23:01.17,"[-0.7315724572850458, -0.6506560926293268]","[-0.32261426616576105, -0.33635012259506913]","[0.07338145652832923, -0.01020784593692205]","[0.4571986612373323, 0.31896071232083867]","[-1.1969349505395697, -0.957064896535366]","[0.6125138782413915, 0.518574970204285]","[0.7049616362824167, 0.49766297812576143]","[0.42503000385048534, 0.39793639105577217]",-0.32261426616576105,0.2936486309782929,2,-0.616262897144054,0.01373585642930808,-0.33635012259506913,0.006805385000562769,-0.005040169250305815
IU.WAKE.00.BHZ,2013-03-30T04:22:32.89,2018-05-27T03:22:15.63,"[-0.9700127219313094, -0.8324032044280959]","[-0.5479428526883423, -0.5231308818151804]","[-0.13932646420348935, -0.2113483820096694]","[0.27758104967859415, 0.10239113630014918]","[-1.4393460503834954, -1.434965725675817]","[0.5098166007719106, 0.5513095118872597]","[0.7149755247640971, 0.6036123900452219]","[0.4993180557563688, 0.5669253971890748]",-0.5479428526883423,-0.29383381692309396,2,-0.25410903576524835,-0.024811970873161893,-0.5231308818151804,0.10624623941109246,0.00483478375880475
IU.WAKE.00.BHZ,2013-03-30T04:22:32.89,2021-05-19T10:21:41.29,"[-2.076760300978446, -2.02202120112021]","[-1.6708986257209666, -1.7129646733428985]","[-1.269876235837429, -1.3801518606084129]","[-0.8875061688933884, -1.0468312920496297]","[-2.488670782768567, -2.322775396655886]","[0.5770972987665709, 0.46833136934890995]","[0.6145782322525588, 0.40400054814723324]","[0.37060685001590965, 0.2531697468871007]",-1.269876235837429,-0.18717171977494107,3,-1.4837269059460256,0.04206604762193189,-1.3801518606084129,0.014030985636740434,0.0015840111228913045
IU.WAKE.00.BHZ,2013-03-31T07:46:18.61,2018-03-22T21:32:20.04,"[-0.3422014937460339, -0.29622549134887594]","[0.08615901409417817, 0.03937342937385267]","[0.5239256091113258, 0.4067045329946447]","[0.9790845098154577, 1.0888963350411207]","[-0.7746856518756668, -0.6184745567948061]","[0.7203212298395965, 0.5569278141560314]","[0.8305008844502673, 0.4363350527339078]","[0.6635303077211121, 0.31521596849837696]",0.08615901409417817,0.40697993094368196,2,-0.32082091684950376,0.0467855847203255,0.03937342937385267,0.11256530539796891,0.0
IU.WAKE.00.BHZ,2013-04-10T10:35:29.26,2016-09-04T00:15:17.01,"[-0.9135632795769723, -0.8720999697023034]","[-0.5235755702171018, -0.5726308354010605]","[-0.1303333144078706, -0.26798198081351277]","[0.2789482191948358, 0.11728713536914276]","[-1.3052374486054623, -1.1771639060492305]","[0.5496652651501964, 0.4469268385679656]","[0.6184707199085172, 0.38880809274479794]","[0.35416823239990103, 0.18057357391614565]",-0.5235755702171018,-0.5129249340415015,2,-0.010650636175600248,0.04905526518395875,-0.5726308354010605,-0.003232599025457472,0.007903993635504092
IU.WAKE.00.BHZ,2013-04-16T05:47:38.39,2015-01-26T01:31:54.71,"[0.6911477935613723, 0.7956125565697232]","[1.1303163168092587, 1.1010149515809649]","[1.5565190805641307, 1.4208747314407626]","[2.043331799169987, 2.1915674843390804]","[0.2236238460466299, 0.18631972939026312]","[0.5266638186129466, 0.502086918752494]","[0.6512984258762523, 0.3567796137157659]","[0.47370770516244604, 0.09287890204277648]",0.6911477935613723,0.5893662460096375,1,0.5409500707996212,0.029301365228293852,0.7956125565697232,-0.0010597326786915273,-0.0011271121409314189
IU.WAKE.00.BHZ,2013-04-16T05:47:38.39,2018-01-23T19:54:53.19,"[1.0512730792107516, 1.127498270632565]","[1.4830302662965371, 1.4392079088065872]","[1.9144967445170962, 1.785095040136837]","[2.3677813110311035, 2.535126812256143]","[0.5838310157030253, 0.4849647800800552]","[0.5374810228339948, 0.41142927235518684]","[0.6223918687864308, 0.30652623613232977]","[0.48682935640642266, 0.11642543799531434]",1.0512730792107516,0.8145976033504874,1,0.6684326629460497,0.04382235748994989,1.127498270632565,0.021093233900389752,0.020474689768887888
IU.WAKE.00.BHZ,2013-04-16T05:47:38.39,2021-05-18T21:40:11.61,"[-2.8951541062585213, -2.8136509419505127]","[-2.474319775882734, -2.5130958212250474]","[-2.0513121341375395, -2.208541238086961]","[-1.5859154912564781, -1.4347475225080544]","[-3.325964466120091, -3.099990845964262]","[0.6456546521958682, 0.41379112304337673]","[0.6672857395827781, 0.4581823014976864]","[0.38654030809319945, 0.26404999885545655]",-2.474319775882734,-2.3072244315231476,2,-0.1670953443595864,0.03877604534231338,-2.5130958212250474,0.004211441295949747,0.0
IU.WAKE.00.BHZ,2013-04-17T01:00:48.41,2015-03-26T17:28:26.71,"[1.4429308193020374, 1.524307509817776]","[1.8583754203071052, 1.8255427663862243]","[2.2703685187556277, 2.119115058276641]","[2.707009151282199, 2.6007016423221914]","[0.9993296657401459, 1.225530779328636]","[0.6930756342589647, 0.646442539257206]","[0.8447040203407685, 0.6237993123843384]","[0.5630289855012289, 0.30024503618649206]",1.4429308193020374,1.1516618181631333,1,0.7067136021439719,0.03283265392088097,1.524307509817776,0.0059174787139613105,-0.0010114856379928039
IU.WAKE.00.BHZ,2013-04-17T01:00:48.41,2016-03-13T08:44:10.19,"[0.8862836140059136, 0.9452937522306961]","[1.302242320611911, 1.2484775768709673]","[1.7174243042947621, 1.548730222471751]","[2.217984490899541, 2.355432550203158]","[0.4220864379728488, 0.6393491095425686]","[0.6649382431916623, 0.5633012247145283]","[0.8160883507162056, 0.4590635290968646]","[0.5105263677501123, 0.14402121923267466]",0.8862836140059136,0.6449384896964434,1,0.6573038309154675,0.053764743740943644,0.9452937522306961,0.014174932411254892,0.009613322303694494
IU.WAKE.00.BHZ,2013-04-17T01:00:48.41,2017-07-28T22:25:11.01,"[2.0672285014486054, 2.136026178255268]","[2.49290878596306, 2.4382762326226954]","[2.9120642409742854, 2.9227677334274986]","[3.3477868886097824, 3.212881305692608]","[1.5714669016551506, 1.5491795102407186]","[0.6069673674474335, 0.6456170481123658]","[0.7889863172259469, 0.44856538040294514]","[0.5559362565820835, 0.0914714020261514]",2.0672285014486054,1.6824098351138694,1,0.8104989508491904,0.05463255334036443,2.136026178255268,0.0051613590652892505,-0.0019958840178051496
IU.WAKE.00.BHZ,2013-04-17T14:13:35.49,2015-05-19T17:17:39.52,"[0.4983740444945715, 0.5698830797564928]","[0.8966285041943683, 0.8627500317787701]","[1.303442825417724, 1.1598341000792207]","[1.7003282991190178, 1.7797090791305699]","[0.1204252406870729, 0.28263237382483775]","[0.5147633821306274, 0.48892881084286877]","[0.6660742206435096, 0.5367921838359418]","[0.48810133824019225, 0.4048250753550939]",0.4983740444945715,0.14026527619280707,1,0.7563632280015613,0.03387847241559827,0.5698830797564928,-0.037560428607197605,-0.006377783081145061
IU.WAKE.00.BHZ,2013-04-17T14:13:35.49,2017-04-25T18:01:33.67,"[0.727840996426383, 0.8089408077487161]","[1.104490590319816, 1.1068454290691447]","[1.492652641408703, 1.4076074613612537]","[1.8827511025449801, 1.7086813124395233]","[0.35907083813342827, 0.5204656110143956]","[0.46392723418823684, 0.5176287475068533]","[0.6448766367671286, 0.5707246730482081]","[0.6359314293041152, 0.4282656643946938]",0.727840996426383,0.12296491294062123,1,0.9815256773791947,-0.002354838749328847,0.8089408077487161,0.010345942329692104,0.02834782334000363
IU.WAKE.00.BHZ,2013-04-17T14:13:35.49,2018-01-07T02:23:11.64,"[0.19087233416502303, 0.27317613028242027]","[0.5911742999940384, 0.5655183049604603]","[0.9989297109308941, 0.8534372034319555]","[1.3950585177131456, 1.4433722903129897]","[-0.167041864635408, -0.017548579902618155]","[0.3529777710875168, 0.348543114687846]","[0.610535477189217, 0.37954639518553596]","[0.5777589834738117, 0.2834746476051223]",0.19087233416502303,-0.32507422131205266,1,0.916248521306091,0.025655995033578072,0.27317613028242027,-0.013978051529605101,-0.01815398458273465
IU.WAKE.00.BHZ,2013-04-20T19:41:48.92,2014-07-26T13:24:09.92,"[-1.9519489408380617, -1.8591384622793496]","[-1.5503832233288795, -1.5293777703668672]","[-1.1462989940705672, -1.2211172658008147]","[-0.7110029845638642, -0.9095900128615355]","[-2.5618278994277714, -2.5472889927932956]","[0.4200748297116515, 0.29440251895009584]","[0.7438737659320798, 0.5354092680073141]","[0.6045471516285706, 0.5210855087766849]",-1.9519489408380617,-3.018727399761061,1,1.4683441764321814,-0.021005452962012283,-1.8591384622793496,0.03245488064077784,0.01040215374097353
IU.WAKE.00.BHZ,2013-04-20T19:41:48.92,2015-05-03T09:58:22.53,"[-1.9517169983122427, -1.857138136572301]","[-1.5492320348967896, -1.5458264399344703]","[-1.1488864081009114, -1.2327659119009895]","[-0.7299244803014736, -0.8447212844572418]","[-2.516183375691745, -2.555036898307173]","[0.5590263248424657, 0.5168743392480585]","[0.8258539201495695, 0.6508591208816066]","[0.6204542377378786, 0.44137866253995434]",-1.9517169983122427,-2.3481287768755106,1,0.798896741978721,-0.0034055949623192916,-1.857138136572301,0.019154380110971703,0.006034316188270106
IU.WAKE.00.BHZ,2013-04-20T19:41:48.92,2016-01-13T13:03:25.71,"[-2.476386206758789, -2.3966106647283976]","[-2.0580986772761767, -2.0964505300052556]","[-1.6316697027194502, -1.7560006009039058]","[-1.131242622431767, -1.1457061042910754]","[-3.0171947221435778, -3.070586934399562]","[0.4688070129000942, 0.4003893934017465]","[0.721182750165756, 0.32435014473825424]","[0.5380721043961486, 0.1501715803443846]",-2.476386206758789,-3.096290873191962,1,1.0381921959157854,0.03835185272907893,-2.3966106647283976,0.01423013022114894,-0.0008314268928537594
IU.WAKE.00.BHZ,2013-05-18T13:49:45.68,2013-10-08T13:50:00.88,"[-0.0070807900617037775, 0.15751037023188372]","[0.4411985930707859, 0.4542369998726101]","[0.8844757583259905, 0.751536677026937]","[1.3387924580977026, 1.335903986518175]","[-0.4572841827414948, -0.44076084900633394]","[0.5656721406457128, 0.4469840257669714]","[0.6268847063122543, 0.5064461131366237]","[0.5230231810647951, 0.4169668461780519]",0.4411985930707859,0.11694988517652166,2,0.32424870789426424,-0.01303840680182422,0.4542369998726101,-0.008724904597317451,0.0011582638236300458
IU.WAKE.00.BHZ,2013-05-18T15:51:01.28,2015-05-09T19:15:44.03,"[-0.0738945878506123, 0.022265674526028626]","[0.36193429579095154, 0.3238522825593833]","[0.7997889697729622, 0.6247194210356695]","[1.2547852534089226, 1.4651974385475046]","[-0.5536577123710147, -0.6644333575539667]","[0.6253066650163621, 0.3799507321188421]","[0.8204168227321605, 0.4067291491732523]","[0.6634634310979625, 0.24546345191873697]",0.36193429579095154,0.6305111700690211,2,-0.2685768742780696,0.038082013231568235,0.3238522825593833,0.04309730544028356,0.008096399574986313
IU.WAKE.00.BHZ,2013-05-18T15:51:01.28,2018-05-14T22:46:33.01,"[-0.3878801567524802, -0.30825228793232246]","[0.04809659798147807, -0.003344723987937042]","[0.4947889471093997, 0.30178936970315695]","[0.9635896985237838, 0.88152358936878]","[-0.8441521505291555, -0.9161261994169362]","[0.588282776343593, 0.3797423254110766]","[0.7313317642792675, 0.33180956299554526]","[0.6109296389531071, 0.24431780314319038]",0.04809659798147807,0.03427365248262648,2,0.013822945498851588,0.051441321969415116,-0.003344723987937042,0.03591900048755026,0.0002516807558354886
IU.WAKE.00.BHZ,2013-05-18T15:51:01.28,2019-09-07T08:01:45.88,"[-0.12656880364061193, -0.033708194294542713]","[0.32565262359291913, 0.26940054289767695]","[0.7846271352029509, 0.565933182636473]","[1.2421918186293328, 1.3564118379746084]","[-0.615740773272333, -0.6840027904838536]","[0.5125980655347523, 0.4331225670619054]","[0.6500257455602124, 0.4509292711287989]","[0.562000907217566, 0.33267423382168876]",0.32565262359291913,0.5112289285821121,2,-0.18557630498919298,0.05625208069524218,0.26940054289767695,0.031934333576113805,-0.0027408520010155923
