station,event1,event2,Δτl,Δτc,Δτr,Δτr2,ccl,ccc,ccr,Δτ,Δτp,cs,x1,x2,Δτ2,n1,n2
H11N3,2012-08-20T14:09:31.83,2019-01-02T14:24:38.15,"[-2.9895905238608824, -2.9525698869658052]","[-2.602410949865543, -2.67947478903592]","[-2.2167109665621862, -2.189263993441606]","[-1.8417634991262444, -1.9267889889462269]","[0.5514299832448747, 0.44457816390755095]","[0.6858598554588082, 0.3187474652357275]","[0.564253259541363, 0.2279672149864917]",-2.2167109665621862,-1.4527847013696977,3,-1.1496262484958453,0.07706383917037707,-2.189263993441606,0.012568828544311739,0.008139423749822239
H11N3,2012-08-20T14:09:31.83,2019-05-31T18:19:18.38,"[-1.4928490862574104, -1.430663894446428]","[-1.114288325071151, -1.1464773762099503]","[-0.7375616476325865, -0.8610862281254573]","[-0.3760088618501044, -0.40119513376681765]","[0.7137449313076213, 0.3686878769139535]","[0.8009858333196112, 0.3779476577849204]","[0.5576163260359448, 0.18067744837821392]",-1.114288325071151,-1.1727993054263515,2,0.058510980355200415,0.03218905113879922,-1.1464773762099503,0.013812202651330985,0.003935912455745427
H11N3,2012-08-20T14:09:31.83,2020-04-11T23:29:33.66,"[-0.0709865289088409, 0.06410688900156894]","[0.31641192014904723, 0.3348884776880281]","[0.7012708451648116, 0.608950469602177]","[1.0730069217613354, 1.069507231496808]","[0.4969438303010961, 0.2640897290474411]","[0.6673129843238464, 0.3407555325048919]","[0.577375148780737, 0.21998393459086404]",0.7012708451648116,1.0915084365033834,3,-0.7750965163543362,-0.018476557538980865,0.608950469602177,0.013705258985774904,0.0010828323232966452
H11N3,2012-08-20T14:09:31.83,2020-06-14T13:33:16.03,"[-0.013991185850264801, 0.02032888852290963]","[0.36282381369614036, 0.3096023540391803]","[0.741453404658496, 0.585003977386877]","[1.1076665446776919, 1.0842733558216116]","[0.6951055703416305, 0.3962289383510248]","[0.7868694863424854, 0.366774854119567]","[0.6049372215468882, 0.2035440903437395]",0.741453404658496,1.2561143793666707,3,-0.8932905656705303,0.05322145965696007,0.585003977386877,0.007747698587502572,0.0034026551462311705
H11N3,2012-09-02T22:17:26.4,2013-08-12T10:57:20.4,"[-4.370380753947206, -4.28331595084712]","[-4.00750062712179, -4.001183270082345]","[-3.643546266042146, -3.7193894828419793]","[-3.2850456613593404, -3.4440594656809562]","[0.6072961219543509, 0.6569607407615576]","[0.7688926419552871, 0.8538108417779952]","[0.6834552110666994, 0.6988636561569607]",-4.00750062712179,-4.060010303846612,2,0.05250967672482165,-0.006317357039445248,-4.001183270082345,-0.007165004424575905,-0.00023771137966743794
H11N3,2012-09-02T22:17:26.4,2014-06-30T19:43:55.9,"[-3.3820929139800557, -3.2891400060994687]","[-3.0148927716468727, -3.0088914650479435]","[-2.6457615087602977, -2.7274866969301823]","[-2.2833902410564915, -2.449886645630797]","[0.5976395086463869, 0.5455612070117011]","[0.7711180489014645, 0.7160140895476363]","[0.6494836224588969, 0.6215098295356616]",-3.3820929139800557,-4.1564290104310215,1,1.1415362387841488,-0.006001306598929279,-3.2891400060994687,0.007103244217201876,-0.007361803484766227
H11N3,2012-09-02T22:17:26.4,2015-07-05T00:20:08.33,"[-3.1772377318810263, -3.1016650756260327]","[-2.8084342643950366, -2.8209662792052494]","[-2.4437069258013264, -2.539480709487122]","[-2.0924909679016928, -2.087047291489395]","[0.6183862490352299, 0.4590847602012152]","[0.6684708606422162, 0.5167375010769804]","[0.5067696535056577, 0.3175568599572346]",-2.8084342643950366,-2.6441384933063836,2,-0.164295771088653,0.012532014810212821,-2.8209662792052494,-0.0024173656034860436,-0.00011933393357965727
H11N3,2012-09-02T22:17:26.4,2017-10-27T11:51:43.13,"[-4.016116341890418, -3.932233331548746]","[-3.651924370804262, -3.6522099506022156]","[-3.2863051181354406, -3.369526546044526]","[-2.9257568182453477, -3.0921056123271744]","[0.5948502312638797, 0.6161882758658853]","[0.7290725866633023, 0.7018696436843581]","[0.6197700887850414, 0.5142801338783264]",-3.651924370804262,-3.7121087719666153,2,0.06018440116235313,0.00028557979795351685,-3.6522099506022156,0.016266254655040946,0.003587623514430316
H11N3,2012-09-02T22:17:26.4,2020-11-02T19:38:37.36,"[-3.0281950016185664, -2.943025478630058]","[-2.661844035021375, -2.649616805942269]","[-2.296861743231811, -2.359233662618292]","[-1.9383735223472651, -2.0771668969420336]","[0.5501370980841782, 0.39972836360246305]","[0.7410381048789789, 0.5363567469911098]","[0.6698298386257835, 0.43238252581632586]",-2.661844035021375,-2.9052362298420564,2,0.24339219482068142,-0.012227229079106117,-2.649616805942269,0.0032542428741466622,0.005868418866265213
H11N3,2012-09-17T08:22:30.64,2013-10-16T16:14:32.81,"[-2.88881729984478, -2.809848074698218]","[-2.5122424531317673, -2.5211059210767353]","[-2.134749784051024, -2.234439921912023]","[-1.7663581076980561, -1.953018383401203]","[0.6982089212916534, 0.4906180187294154]","[0.8172404827995658, 0.5905620750535241]","[0.623372143420915, 0.485516269704281]",-2.5122424531317673,-2.5922804271485105,2,0.08003797401674317,0.008863467944967951,-2.5211059210767353,0.015335998063596978,-0.00394614265630544
H11N3,2012-09-17T08:22:30.64,2019-05-16T16:04:43.87,"[-3.6415613129948987, -3.533808256319326]","[-3.2711614062671583, -3.2455940493908146]","[-2.8946886070623634, -2.961475843772302]","[-2.521235090625553, -2.6897199918884245]","[0.4748907772945451, 0.3303712329523689]","[0.7147857694580876, 0.508064457986201]","[0.7116394002339603, 0.5001869039724763]",-2.8946886070623634,-2.8659563052194614,3,-0.4052051010476969,-0.025567356876343705,-2.961475843772302,0.004754560325859192,0.003368506106380398
H11N3,2012-09-19T14:30:01.23,2013-10-15T16:34:15.21,"[-0.6475518547642808, -0.5623548062923547]","[-0.2841106929941505, -0.2778431189186225]","[0.07776836531429146, 0.0057823669401734215]","[0.4271325785437561, 0.28737417783917946]","[0.5158425624714801, 0.4962297770100289]","[0.7337703677745459, 0.6232974585981261]","[0.5931154788744308, 0.4996761673777463]",-0.2841106929941505,-0.42524628351954463,2,0.14113559052539415,-0.006267574075527971,-0.2778431189186225,0.023026255771583626,-5.551115123125783e-17
H11N3,2012-09-20T03:24:19.64,2014-08-30T20:44:28.27,"[-1.202998110876766, -1.1811663820409837]","[-0.8331103887091171, -0.831784509582968]","[-0.4622503467850925, -0.5191082731019506]","[-0.09320189972486054, -0.21516327946612365]","[0.6592486056017662, 0.23999161424260027]","[0.730168413407685, 0.3017797130575584]","[0.5422560335769017, 0.35824725922546224]",-1.202998110876766,-1.84827887838618,1,1.015168489677063,-0.001325879126149121,-1.1811663820409837,-0.00046807726657571713,0.0008205346898342292
H11N3,2012-09-20T03:24:19.64,2018-05-05T06:43:32.48,"[-2.5020758063093615, -2.476419418193843]","[-2.1378118806657884, -2.1540980679502546]","[-1.7680239415462808, -1.8394250295272492]","[-1.3915964129202902, -1.5415630096231359]","[0.5679965330871223, 0.3493380079686862]","[0.6329415613515198, 0.3355026723466737]","[0.46867516473051934, 0.34911144903037455]",-2.1378118806657884,-2.257949200676298,2,0.12013732001050936,0.01628618728446618,-2.1540980679502546,-0.009699602306124877,-0.0008205346898346733
H11N3,2012-09-24T20:16:04.08,2013-12-14T21:31:03.2,"[-1.1013723963236108, -1.0314553995970799]","[-0.7380502803654128, -0.7132598380473597]","[-0.37106734075679354, -0.4126852887354059]","[-0.004867547102688936, -0.09666243617112726]","[0.6069211191233753, 0.1581064464802728]","[0.7233956306284455, 0.35611855937881787]","[0.5974919441419093, 0.3846904812945823]",-0.37106734075679354,-0.10754513965712298,3,-0.6305051407082898,-0.024790442318053052,-0.4126852887354059,-0.0032168961194487533,0.0
H11N3,2012-10-06T23:43:06.2,2012-10-14T04:37:11.35,"[-0.8711139427875348, -0.7964124356991852]","[-0.48780802399981443, -0.5111185683694394]","[-0.0932925586629205, -0.22112801170318386]","[0.297802824044758, 0.3920332831328285]","[0.517728002919476, 0.43600649110325623]","[0.7459717334394456, 0.5002379472399726]","[0.6646066973546185, 0.33931117170441405]",-0.48780802399981443,-0.6279260681887318,2,0.14011804418891732,0.02331054436962493,-0.5111185683694394,-0.012638112030590676,0.0
H11N3,2012-10-08T10:49:05.62,2012-12-10T01:15:39.87,"[-1.046826865517226, -0.9500772864634777]","[-0.6637096575300346, -0.6737798292590966]","[-0.2826527948840909, -0.3902578941263721]","[0.3595163203852405, 0.32166996096525874]","[0.47453992824110186, 0.4471938726381891]","[0.6529916898565242, 0.42994893344367535]","[0.47953182433022784, 0.15947789587189362]",-0.2826527948840909,0.26808545988615307,3,-0.9317951174161877,0.010070171729061994,-0.3902578941263721,0.03764035077205591,0.006043709331383984
H11N3,2012-10-08T10:49:05.62,2020-01-28T14:59:45.66,"[-1.5178843307213992, -1.4568403935464576]","[-1.1402274100284426, -1.1713442659172613]","[-0.7695452252225488, -0.8861154943494064]","[-0.4280344498943815, -0.3850480942252709]","[0.7595276979380503, 0.4991666047007601]","[0.7930677906548027, 0.538059046107334]","[0.4699238488225294, 0.32909454105047675]",-1.1402274100284426,-0.7730089871779503,2,-0.36721842285049233,0.03111685588881863,-1.1713442659172613,0.07131980015697326,0.009999641630594525
H11N3,2012-10-08T10:49:05.62,2021-06-01T23:05:21.89,"[-1.5182039461054375, -1.4527668277424037]","[-1.143591385269155, -1.1802179720272494]","[-0.7749470805680116, -0.9136594870622895]","[-0.10380371736052346, -0.17816319664155617]","[0.5731863293854573, 0.4432565490783388]","[0.6527029712752417, 0.4243852138950335]","[0.4164381386463318, 0.16294229263363952]",-0.7749470805680116,0.0650750366272988,3,-1.2086664218964538,0.03662658675809438,-0.9136594870622895,0.013453788511935239,-0.01604335096197862
H11N3,2012-10-18T21:14:51.75,2013-04-06T14:44:42.25,"[-1.8192715430775317, -1.7013805463678942]","[-1.4476870635581722, -1.4295285514007003]","[-1.0728791413379875, -1.157034037221431]","[-0.6977282640196403, -0.8921669370272373]","[0.530691993723763, 0.492824327718326]","[0.7446453273311374, 0.633839835156744]","[0.6670194537799858, 0.5733981870491034]",-1.0728791413379875,-0.7272408765221425,3,-0.7204461870360297,-0.018158512157471884,-1.157034037221431,-0.023978588345894947,-4.54785316534867e-5
H11N3,2012-10-18T21:14:51.75,2013-09-06T15:50:01.52,"[-0.8789861675727627, -0.8019878740050522]","[-0.49934410788700706, -0.5318889511602788]","[-0.1253336818824381, -0.26782723333049724]","[0.21923524118695276, 0.23404609568941728]","[0.6202716886160046, 0.6409679309131177]","[0.7113501518146297, 0.6571015273275654]","[0.4529401406343742, 0.49507956454825525]",-0.49934410788700706,-0.32133517951915624,2,-0.17800892836785082,0.03254484327327173,-0.5318889511602788,0.0038639847663290428,-0.0033485439949120788
H11N3,2012-10-18T21:14:51.75,2014-02-10T23:39:30.65,"[-0.9652384763010686, -0.8506626364476987]","[-0.5804501561656643, -0.5784252070521164]","[-0.19582879977608958, -0.31144626083918314]","[0.1814833589944904, 0.19385866964328483]","[0.6049195898776768, 0.36133496856576447]","[0.8028183808273592, 0.456776486783149]","[0.6828278927736566, 0.3955633582632517]",-0.5804501561656643,-0.5296342942991473,2,-0.05081586186651699,-0.0020249491135478914,-0.5784252070521164,-0.0055278815178704255,-0.003301095859504999
H11N3,2012-10-18T21:14:51.75,2014-05-21T01:08:48.04,"[3.6139612693683913, 3.7115089216543264]","[3.9842680102939303, 3.98107418048782]","[4.353554701154083, 4.249488413997363]","[4.712677149462092, 4.75105215595058]","[0.698963879647586, 0.48944466552901]","[0.833046759741326, 0.6024943035926171]","[0.6298190924438586, 0.5056329277039299]",3.9842680102939303,3.9925356395601037,2,-0.008267629266173415,0.003193829806110493,3.98107418048782,0.003165942315471071,0.0009345246885343883
H11N3,2012-10-18T21:14:51.75,2015-11-04T14:56:45.4,"[-1.162266748752028, -1.0070689382510039]","[-0.777312348001122, -0.7427072876079513]","[-0.38476461778569704, -0.47676972778182974]","[0.018046002452752546, 0.042944225599011024]","[0.42728565668513707, 0.40079074853029983]","[0.6145022691223504, 0.5767566307246067]","[0.5722905153342028, 0.6437279809732411]",-0.38476461778569704,0.17647922354220413,3,-0.9537915715433262,-0.034605060393170683,-0.47676972778182974,0.002601519449813461,0.0032815391729867915
H11N3,2012-10-18T21:14:51.75,2016-02-04T16:00:37.91,"[-0.9423006170263658, -0.929581039370865]","[-0.5624977533371184, -0.6679268968225384]","[-0.187977947697641, -0.16250024119543435]","[0.166311674012148, 0.10353112542582991]","[0.6843065433919114, 0.5575428481306928]","[0.6929904431885846, 0.4769092127994782]","[0.4267822413291734, 0.40989897828997174]",-0.5624977533371184,-0.09193688207490724,2,-0.47056087126221113,0.10542914348541998,-0.6679268968225384,-0.0032655644485294344,0.002011130855263943
H11N3,2012-10-18T21:14:51.75,2018-08-16T07:25:15.13,"[-1.1580324596249292, -1.1663623135236185]","[-0.7774590294737215, -0.9071255091686572]","[-0.4005325605812222, -0.39317651513625373]","[-0.033637607750988, -0.12392708857974902]","[0.6341198323677103, 0.538686031566098]","[0.6529921422999181, 0.47514389654507055]","[0.4630954217451149, 0.5072419899769709]",-0.7774590294737215,-0.20712763008306778,2,-0.5703313993906537,0.12966647969493572,-0.9071255091686572,0.01586557290095747,0.0028079562815664927
H11N3,2012-10-18T21:14:51.75,2019-05-31T18:19:18.38,"[-0.4962788040516734, -0.40797555932357166]","[-0.12027134353845258, -0.1383087325561565]","[0.25972412747358814, 0.13049810920120639]","[0.6448269203914803, 0.6414768642927401]","[0.6489970192925617, 0.5957682839827967]","[0.7639507158564195, 0.6661378882085771]","[0.5427915497043868, 0.5486606474844464]",-0.12027134353845258,-0.18884794398915228,2,0.0685766004506997,0.018037389017703923,-0.1383087325561565,-0.0011382310524389594,0.0010825067532393984
H11N3,2012-10-18T21:14:51.75,2020-04-11T23:29:33.66,"[0.9408773655586516, 1.0842474362553367]","[1.315934314185742, 1.3533834857333062]","[1.692633755408565, 1.625057262845311]","[2.0667226352049113, 1.8903873849053598]","[0.46847832463069305, 0.5135767264129155]","[0.7162678132541765, 0.6660874342569945]","[0.657921433241603, 0.6231151845420884]",1.692633755408565,2.0754597979405824,3,-0.7595254837548404,-0.03744917154756422,1.625057262845311,-0.003899246006940249,-0.004424644668154398
H11N3,2012-10-18T21:14:51.75,2020-10-26T22:42:41.05,"[-1.0299078475910028, -0.9003253056425246]","[-0.6545407742027288, -0.632385659665236]","[-0.27644632185540124, -0.36701617912366813]","[0.10616223983679093, 0.1349416230203938]","[0.41622068408686974, 0.5451451418752252]","[0.7048092135026461, 0.6888400660238564]","[0.7043645007512598, 0.6023111806966889]",-0.27644632185540124,-0.1182952369997175,3,-0.5362455372030113,-0.02215511453749286,-0.36701617912366813,0.0017051707250684833,-0.0038129264583713907
H11N3,2012-10-18T21:14:51.75,2021-03-17T14:48:33.45,"[-1.7125780859170272, -1.6101472501177798]","[-1.3306343599047765, -1.3386774892472522]","[-0.9503882370909861, -1.0736318116037264]","[-0.5765414926107628, -0.5751852222918125]","[0.46797861118875944, 0.41922634625819044]","[0.6885725151343869, 0.45725103402088974]","[0.5649784912456228, 0.3364477188109729]",-0.9503882370909861,-0.4992934316354416,3,-0.8313409282693349,0.008043129342475641,-1.0736318116037264,0.005854614739760455,0.003352097880768956
H11N3,2012-10-19T04:10:48.31,2013-08-21T16:14:19.88,"[0.19660280440514927, 0.26969717929632697]","[0.5693333187266052, 0.5783151431918296]","[0.9414193656845755, 0.8819986966438662]","[1.3036404045013679, 1.1746100042878087]","[0.5922812407102483, 0.40502304566907527]","[0.8056829391952668, 0.5210815417604017]","[0.6739572295879048, 0.4984880176584959]",0.5693333187266052,0.35307454528499105,2,0.21625877344161415,-0.008981824465224442,0.5783151431918296,0.011937680160317599,-6.854261794586591e-5
H11N3,2012-10-19T04:10:48.31,2014-08-29T04:05:26.52,"[1.2118068210795059, 1.2726175065211656]","[1.5739398329582412, 1.5734954248269901]","[1.9404492375411766, 1.8775577696872798]","[2.302635992424256, 2.174730972878185]","[0.6072865394210654, 0.45690463121015573]","[0.7670859175950453, 0.5542692111882035]","[0.6452467503978436, 0.49807030104475947]",1.5739398329582412,1.2111697733443032,2,0.36277005961393805,0.0004444081312511283,1.5734954248269901,0.014854332684520521,0.0006715971700017587
H11N3,2012-10-19T04:10:48.31,2017-08-04T22:55:18.61,"[-0.3364727466855262, -0.3129226987674334]","[0.028125236379346392, -0.0020692957807811976]","[0.4028031107979807, 0.33414225095962746]","[0.7712013453034305, 0.6534032767284601]","[0.49009342665724887, 0.5025026222730551]","[0.7184667471438937, 0.3973647610398912]","[0.6586800436099047, 0.23663636863248022]",0.028125236379346392,-0.13633201710280074,2,0.16445725348214713,0.03019453216012759,-0.0020692957807811976,0.003596868338390652,0.0005371251785230083
H11N3,2012-10-19T04:10:48.31,2020-08-30T02:43:43.1,"[-0.6666200267640048, -0.5982739396974243]","[-0.29943930464637997, -0.30624520321664234]","[0.058199837588622017, -0.017941867318845155]","[0.4102521410710368, 0.28811817057439165]","[0.6294848305631218, 0.5551391332957011]","[0.632484969279619, 0.7416258498835446]","[0.46813923578535305, 0.5548703226209519]",-0.29943930464637997,-0.1590531335173601,2,-0.14038617112901985,0.00680589857026237,-0.30624520321664234,-0.00039530250362745933,-0.0002842194638335571
H11N3,2012-10-31T04:28:01.58,2020-02-26T18:02:47.02,"[0.1489968066377149, 0.22999543171574996]","[0.5237444349965832, 0.5130027266837416]","[0.8924678499999709, 0.7934758249305139]","[1.2380235871980656, 1.3040597350846967]","[0.6103552752960067, 0.36220657273935764]","[0.6803704957850132, 0.4104563253325122]","[0.4660247467192213, 0.2896236324151485]",0.5237444349965832,0.6668942656688714,2,-0.14314983067228826,0.010741708312841602,0.5130027266837416,0.007062111612876065,0.0
H11N3,2012-11-08T11:07:24.65,2016-12-08T04:25:10.3,"[1.1899207076233818, 1.2736413058155192]","[1.564862084421914, 1.5571706025888146]","[1.9305313240829924, 1.851958710895677]","[2.275658525858421, 2.1936920301082767]","[0.6431477843861618, 0.5851137956046434]","[0.752824785474302, 0.636010319605033]","[0.5228934803356176, 0.3796657231105475]",1.564862084421914,1.642971409722232,2,-0.078109325300318,0.007691481833099534,1.5571706025888146,-0.033842205812882,0.0
H11N3,2012-11-11T06:03:12.23,2012-12-26T20:07:48.02,"[-0.6420087207719529, -0.5409608106278289]","[-0.26245932686163825, -0.2618172844654369]","[0.11922114391247329, 0.024056891095816747]","[0.5041532534728559, 0.3203987551556365]","[0.6054121239695922, 0.3883149279558007]","[0.6956611484738516, 0.4646189675083499]","[0.445376988177102, 0.3899389003594999]",-0.26245932686163825,-0.24121120846789104,2,-0.021248118393747212,-0.0006420423962013588,-0.2618172844654369,-0.008319919271507215,-5.551115123125783e-17
H11N3,2012-11-11T06:03:12.23,2013-04-20T19:41:48.92,"[1.6263173214816313, 1.7879765509787828]","[2.0264923549104386, 2.065068542587881]","[2.4181329325126995, 2.3439424796910178]","[2.810743751083146, 2.6245720596225524]","[0.46679726975090197, 0.23759358592046165]","[0.668836338240571, 0.36928201598389643]","[0.538840309839471, 0.3445944176628781]",2.0264923549104386,2.3515396557202966,2,-0.325047300809858,-0.03857618767744242,2.065068542587881,-0.03993186610249655,-0.011918444394063865
H11N3,2012-11-11T06:03:12.23,2019-06-03T07:45:15.93,"[-1.175646970806488, -1.1263046316350909]","[-0.8026344412272359, -0.8467495929058284]","[-0.42415542423579045, -0.5685070375761957]","[-0.04766819195232034, -0.022742026084086042]","[0.6357428749932461, 0.5429631720982198]","[0.7084358310229941, 0.5769230881084633]","[0.46488878960769575, 0.4451156303977877]",-1.175646970806488,-1.4988162181755504,1,0.6961817769483145,0.04411515167859248,-1.1263046316350909,-0.010831867127071293,0.0
H11N3,2012-11-12T00:32:34.27,2020-04-06T07:41:42.23,"[-1.5224900214118382, -1.353933209374664]","[-1.1376716688892794, -1.084261423242515]","[-0.7473230202399866, -0.8042700714228035]","[-0.3464681511152722, -0.5184255124269672]","[0.45955976387739217, 0.23357192047797623]","[0.6832403559970291, 0.44418652086661997]","[0.645491894898799, 0.4721605105111991]",-0.7473230202399866,-0.45720853620086127,3,-0.6804631326884181,-0.05341024564676444,-0.8042700714228035,0.004623913707065941,0.00541017207229777
H11N3,2012-11-12T00:32:34.27,2020-04-08T10:44:47.64,"[-0.5068520961946433, -0.4147461297109307]","[-0.12286753071830177, -0.1301386277846043]","[0.2555785620625508, 0.1564571000464497]","[0.6333577986039993, 0.44139815837093926]","[0.6725914646344012, 0.36832763946578767]","[0.679066066512544, 0.5060298657001622]","[0.3895841265981636, 0.44082655776387225]",-0.12286753071830177,0.14231527286414608,2,-0.26518280358244783,0.007271097066302537,-0.1301386277846043,-0.005569184314820147,-0.005410172072298394
H11N3,2012-11-17T05:40:54.17,2014-10-17T03:34:18.5,"[-0.5493237082274134, -0.49000667795297187]","[-0.1869369365080202, -0.19581028259825395]","[0.1802705472709729, 0.09995815150155744]","[0.8394420028000196, 0.8578393494997577]","[0.4266024361998062, 0.637876474570746]","[0.6993324500183867, 0.6706756282510119]","[0.5298723163287553, 0.43594399979829995]",-0.1869369365080202,-0.08399432592743171,2,-0.1029426105805885,0.008873346090233741,-0.19581028259825395,-0.021525303298382953,-0.004912421158870917
H11N3,2012-11-17T05:40:54.17,2017-06-29T22:41:15.2,"[-0.5180351090832823, -0.4401079064865877]","[-0.15149843755134906, -0.15125017157279222]","[0.21565575082108834, 0.13732460431311155]","[0.8449917419556886, 0.8674137995493366]","[0.5282646607416013, 0.5617948553544297]","[0.657852839278446, 0.7288599571150705]","[0.45630660206687973, 0.5744721522274155]",-0.15149843755134906,-0.18505811534056366,2,0.03355967778921459,-0.0002482659785568442,-0.15125017157279222,-0.008552309220093063,0.0
H11N3,2012-11-17T05:40:54.17,2019-06-18T20:00:31.6,"[-0.5083224659908219, -0.435960382211746]","[-0.16078579060831674, -0.14800413740802829]","[0.18696612286497818, 0.13932465620196854]","[0.8443439941186122, 0.6982883487138177]","[0.4795124374032098, 0.5482848074558626]","[0.6168134020414595, 0.8103326186254389]","[0.48718206808288056, 0.7767345584672997]",-0.16078579060831674,-0.13491411359420588,2,-0.02587167701411086,-0.012781653200288456,-0.14800413740802829,0.002604215969719992,-0.0005302825531151301
H11N3,2012-11-17T05:40:54.17,2020-08-12T22:40:23.03,"[-1.2311311793459325, -1.204602917131635]","[-0.8776334301726243, -0.9149387446836907]","[-0.5309408622263979, -0.6298036700308072]","[-0.20022715586095338, -0.15684566391488722]","[0.5633762278712692, 0.7515704297905003]","[0.6489174241713591, 0.6494155046571986]","[0.47733756961494667, 0.30580921593075705]",-0.8776334301726243,-0.20334698173281907,2,-0.6742864484398052,0.037305314511066445,-0.9149387446836907,-0.027984419720950116,9.690347004209787e-5
H11N3,2012-11-18T02:29:26.84,2014-04-21T20:11:38.95,"[-0.7905922833276221, -0.6353876347519497]","[-0.3979175611604077, -0.360311762045676]","[-0.019899789414133368, -0.08359226141577245]","[0.6401191873716512, 0.720451639695132]","[0.5825531075451296, 0.4861037966839813]","[0.639500776569288, 0.5790486668815823]","[0.4088080679217878, 0.5673353893272549]",-0.7905922833276221,-1.0574092391354948,1,0.659491677975087,-0.03760579911473172,-0.6353876347519497,-0.002071326485831859,0.0005508220126143604
H11N3,2012-11-18T02:29:26.84,2016-10-21T05:48:55.53,"[0.3583217093221869, 0.2826996274113969]","[0.7462626475885906, 0.8106281362202705]","[1.131724680622567, 1.0901836684769128]","[1.5041912315358388, 1.369970067398879]","[0.5682362833626289, 0.301399467019742]","[0.7626875642894329, 0.43646030949115444]","[0.6410040743265099, 0.44733556283487275]",0.7462626475885906,0.5355821102845792,2,0.21068053730401137,-0.0643654886316799,0.8106281362202705,0.0032774559884751753,-0.0005508220126142493
H11N3,2012-11-21T00:02:19.28,2016-07-03T09:06:01.44,"[-0.2335202016902908, -0.17443159712715114]","[0.1381789563500836, 0.12103217250888738]","[0.5127692156316873, 0.4276213585385358]","[0.9126032158612427, 0.7368407345698431]","[0.5757753644957614, 0.5732174977822622]","[0.7054318358888872, 0.5958653932779537]","[0.4838485103454947, 0.4815508199706565]",0.1381789563500836,0.22260708253765604,2,-0.08442812618757245,0.01714678384119621,0.12103217250888738,-0.008057228487439644,-0.0029713218080831827
H11N3,2012-11-21T00:02:19.28,2020-04-29T09:25:32.91,"[0.09146354069288563, 0.1510174624579098]","[0.46197284049383336, 0.4487006284993188]","[0.8339014089350091, 0.7501860100174348]","[1.3868740027634332, 1.395323210848368]","[0.632087414079825, 0.38699544075882725]","[0.7199793182115055, 0.47505384759697533]","[0.42147021434287246, 0.3824853632120824]",0.46197284049383336,0.5747986288860324,2,-0.11282578839219903,0.01327221199451456,0.4487006284993188,0.004771382590045448,-0.005673086221820167
H11N3,2012-11-22T23:26:47.56,2012-11-23T12:16:47.5,"[-0.828039705889364, -0.7433318645150513]","[-0.43619143722914305, -0.458777241977344]","[-0.03912279781751323, -0.18378933682696047]","[0.3608455324837374, 0.3436396602185999]","[0.5791532545402175, 0.3780156045813765]","[0.7498599497083769, 0.5177521657509175]","[0.6131763764297635, 0.45667089670767314]",-0.43619143722914305,-0.43523885255878103,2,-0.0009525846703620222,0.022585804748200933,-0.458777241977344,0.007215639674898411,0.0
H11N3,2012-11-24T08:59:47.62,2018-01-05T15:54:13.56,"[0.2505374076091382, 0.3186198184488255]","[0.6214233337040357, 0.6241590133934367]","[0.987196016472719, 0.9325990679979257]","[1.3363896258685688, 1.251069732971109]","[0.6236777820279364, 0.514105568056303]","[0.7641897525771371, 0.622098780186282]","[0.5564747293364034, 0.5284227478750133]",0.6214233337040357,0.6359781969332107,2,-0.014554863229174986,-0.002735679689401027,0.6241590133934367,0.014951208355413526,0.0
H11N3,2012-12-10T01:15:39.87,2014-11-10T17:21:24.75,"[0.8552227248474992, 0.9985287383060785]","[1.244189964972444, 1.2537226622662743]","[1.639216942039597, 1.51861914525122]","[2.0410336032324334, 1.779713414636459]","[0.5678095334478797, 0.3189930565251198]","[0.6778067610600808, 0.5307862784570488]","[0.5025679961582815, 0.5182592320564063]",0.8552227248474992,0.2740999659716838,1,0.9700899990007601,-0.009532697293830328,0.9985287383060785,-0.0013815965750748616,-0.012080124170432693
H11N3,2012-12-10T01:15:39.87,2015-02-02T21:19:03.33,"[-0.546820461857665, -0.5643649888249569]","[-0.15938164229385304, -0.12197134791095939]","[0.2289945714064665, 0.16112020807382582]","[0.5992124383604728, 0.43100206135020125]","[0.5802258687454418, 0.14541856681798887]","[0.7094110132263731, 0.3044546115420307]","[0.4798341486835536, 0.4217388720965365]",-0.15938164229385304,-0.03232920121419558,2,-0.12705244107965746,-0.03741029438289366,-0.12197134791095939,0.005153131458976223,-2.8392571156610202e-5
H11N3,2012-12-10T01:15:39.87,2016-12-30T08:33:10.0,"[-1.147824338127471, -1.1477314451775817]","[-0.7484637564462685, -0.6374373540969949]","[-0.3504919663651639, -0.36158487187125277]","[0.05100774955643654, -0.08405145100031709]","[0.4340596079777765, 0.20351521533557074]","[0.7030040958906508, 0.3668491086732613]","[0.6810299994884114, 0.5184570149290884]",-0.3504919663651639,-0.09407824003558993,3,-0.6543855164106785,-0.11102640234927363,-0.36158487187125277,-0.029542184868240284,-0.0004133917401021314
H11N3,2012-12-10T01:15:39.87,2017-08-07T22:35:14.81,"[-0.6879241907588407, -0.5623495138644453]","[-0.29514426812908723, -0.2871521093924448]","[0.09929680466734529, -0.005721150591684059]","[0.49017122689698933, 0.4678635478797163]","[0.4958712208734344, 0.23600938258614354]","[0.7011928888976164, 0.32266669051165575]","[0.623345940427594, 0.19832521898512961]",-0.29514426812908723,-0.20675805985822746,2,-0.08838620827085977,-0.00799215873664244,-0.2871521093924448,0.012378599999624929,0.02117587245848318
